"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0.196036616961161
"12",0
"13",0
"14",0.0124417526854409
"15",0
"16",0.350375480122036
"17",0
"18",0
"19",0.164545602268643
"20",2.54577043321398
"21",8.61571968926324
"22",0.244712127579583
"23",3.26753446790907
"24",0.610956324471368
"25",0
"26",0.34600908226437
"27",0.739178498586019
"28",0
"29",0
"30",0
"31",0
"32",0.32634977499644
"33",0.07669597864151
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0.326753338177999
"43",0
"44",0
"45",0
"46",0.0461678794688649
"47",0
"48",5.42389467027452
"49",0.0798259807957543
"50",0
"51",0
"52",0
"53",0.303497738308377
"54",0
"55",0
"56",0.045701480574078
"57",0
"58",3.20559639400906
"59",2.19660080803765
"60",0.0366798705524868
"61",0.799034092161391
"62",3.92207357618544
"63",1.96137513054742
"64",9.81285773383247
"65",10.6610887315538
"66",7.83991834852431
"67",11.6676025390625
"68",24.7903713650174
"69",7.62280103895399
"70",4.51925807529026
"71",6.57028728061252
"72",2.93448893229167
"73",9.55043792724609
"74",8.6265385945638
"75",5.67342376708984
"76",10.3829947577582
"77",4.54774390326606
"78",5.99935256110297
"79",3.49036163753933
"80",3.85385746426053
"81",0.22190256913503
"82",0.107143201761776
"83",1.16488403744168
"84",1.56682576073541
"85",4.04154268900553
"86",2.61779583825005
"87",11.5346230400933
"88",9.19960276285807
"89",15.0337210761176
"90",0.269941455788083
"91",18.8248791164822
"92",4.48752170138889
"93",12.765806833903
"94",10.9338891771105
"95",0.931908130645752
"96",5.04372363620334
"97",11.3124855889214
"98",18.3815994262695
"99",2.13157939910889
"100",5.09962781270345
"101",1.80734687381321
"102",8.49981604682075
"103",5.41730690002441
"104",7.6496090359158
"105",16.6479916042752
"106",18.9724697536892
"107",17.8429175482856
"108",12.5595609876845
"109",17.5931167602539
"110",9.47678629557292
"111",5.47968249850803
"112",4.40754063924154
"113",6.6205071343316
"114",2.72786309983995
"115",5.71799002753364
"116",10.9053577846951
"117",20.1061333550347
"118",4.15255906846788
"119",0.26140868001514
"120",3.67719289991591
"121",5.62010108100043
"122",4.75698682996962
"123",3.46338049570719
"124",14.7870763142904
"125",17.856943766276
"126",16.4417241414388
"127",6.75630929734972
"128",11.0375599331326
"129",14.2349226209852
"130",1.03031240569221
"131",1.19207652409871
"132",2.02394146389431
"133",6.38141801622179
"134",16.327747768826
"135",5.83279228210449
"136",1.6522675620185
"137",0.567671166525947
"138",7.01079432169596
"139",8.44081581963433
"140",3.30582862430149
"141",13.9062110053168
"142",15.4018113878038
"143",5.2716064453125
"144",3.11594507429335
"145",4.24135080973307
"146",2.52030679914686
"147",2.03046480814616
"148",1.45674255159166
"149",1.5489035182529
"150",1.92826567755805
"151",1.08418120278253
"152",7.06626065572103
"153",6.92817942301432
"154",12.0681563483344
"155",10.2627385457357
"156",7.75630187988281
"157",4.08221838209364
"158",0.598525338702732
"159",1.56403382619222
"160",1.00074932310316
"161",0.93811043103536
"162",7.88547600640191
"163",5.19530444675022
"164",1.13887066311306
"165",4.52461327446832
"166",3.17879676818848
"167",11.4353353712294
"168",13.8467445373535
"169",17.6992933485243
"170",0.53423367606269
"171",0.868571095996433
"172",17.1513358222114
"173",0
"174",0.98311546113756
"175",0.485714515050252
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0.258578929636214
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0.12834550274743
"193",0.697884533140394
"194",0.338280995686849
"195",16.3901104397244
"196",0.462496174706353
"197",1.96231937408447
"198",1.07667133543226
"199",0.375294791327582
"200",0.418486502435472
"201",0.484792735841539
"202",0.0214893586105771
"203",2.59139166937934
"204",0.0262932512495253
"205",0
"206",0
"207",7.3374989827474
"208",3.85582902696398
"209",4.42199579874675
"210",0
"211",0.725156916512383
"212",0
"213",2.44910664028592
"214",2.94761021931966
"215",6.03816519843207
"216",5.09951125250922
"217",16.0383775499132
"218",2.88545438978407
"219",0.01329841133621
"220",2.24694400363498
"221",3.44888358645969
"222",0.304901083310445
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0.120411326487859
"241",0.103022437956598
"242",0.0464431246121724
"243",0
"244",0.295434673627218
