"","x"
"1",0
"2",0
"3",0.232029570473565
"4",0
"5",0
"6",0
"7",0
"8",0.347438931465149
"9",0
"10",0
"11",0
"12",0.274897952874502
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0.0167762239774068
"22",0.0726969639460246
"23",0
"24",0
"25",0.0210935970147451
"26",0
"27",0.105467988385095
"28",0.105467988385095
"29",0.0162676523129145
"30",0.467549681663513
"31",0.858602338367038
"32",0.0177202771107356
"33",0
"34",0
"35",0.140913450055652
"36",2.75814146465725
"37",0
"38",0
"39",0.734597444534302
"40",0.0386575195524428
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0.575407183832592
"48",2.5776056183709
"49",0.117032461696201
"50",8.60613505045573
"51",0.959028720855713
"52",9.60764016045464
"53",0.0119712576270103
"54",0.123149520821042
"55",3.62925412919786
"56",2.2544998327891
"57",0
"58",8.89866998460558
"59",1.92517436212964
"60",0
"61",2.26932631598579
"62",0.082500363389651
"63",0.0735096865230137
"64",0.0762215207020442
"65",0.17132094833586
"66",2.78744305504693
"67",18.789438035753
"68",12.112119462755
"69",13.0266448126899
"70",4.69614442189534
"71",0.627582563294305
"72",1.52859157986111
"73",0.014330729842186
"74",0.046833958890703
"75",0
"76",0.440080543359121
"77",0.675713804033067
"78",3.38679059346517
"79",1.21484661102295
"80",3.35389349195692
"81",2.81878937615289
"82",3.18398666381836
"83",1.15027602513631
"84",3.05424976348877
"85",6.82199393378364
"86",4.9730519188775
"87",12.1933339436849
"88",1.85911003748576
"89",7.00903617011176
"90",1.06139055887858
"91",4.94695705837674
"92",6.13257959153917
"93",14.459827846951
"94",12.8624382019043
"95",17.4642774793837
"96",19.1409174601237
"97",19.862782796224
"98",20.5006569756402
"99",13.8369653489855
"100",15.2899907430013
"101",9.91867192586263
"102",9.07514444986979
"103",12.9626197814941
"104",2.59907309214274
"105",6.58639929029677
"106",11.6960529751248
"107",21.8061319986979
"108",23.5823355780707
"109",17.7503623962402
"110",10.0290620591905
"111",10.36212793986
"112",2.53917895423041
"113",3.40092881520589
"114",4.04539256625705
"115",4.1666038301256
"116",0.660512116220262
"117",0.957636038462321
"118",0.910874658160739
"119",5.77659628126356
"120",12.5211177402072
"121",24.0528598361545
"122",8.13282373216417
"123",11.391116672092
"124",7.20101081000434
"125",2.78681204054091
"126",2.38035837809245
"127",2.80058288574219
"128",2.90901184082031
"129",1.50312264760335
"130",2.06901004579332
"131",0.875800145996941
"132",6.61475499471029
"133",3.90538215637207
"134",9.52632522583008
"135",3.98359404669868
"136",0.997686041726006
"137",1.43598985671997
"138",0.958836184607612
"139",15.0708965725369
"140",2.76563008626302
"141",3.38481309678819
"142",0.989797168307834
"143",0.648680633968777
"144",0.0746285832590527
"145",4.59786711798774
"146",18.8798938327365
"147",13.3885205586751
"148",9.89330418904622
"149",3.10973866780599
"150",1.52555852466159
"151",0.470772412088182
"152",0.73062366909451
"153",13.326244354248
"154",10.9404877556695
"155",11.8407224019368
"156",4.98515913221571
"157",21.8517642550998
"158",12.0558865865072
"159",7.66218566894531
"160",1.80433702468872
"161",3.46846548716227
"162",0.21700558397505
"163",0.9164436923133
"164",0.4598831070794
"165",0.313079184956021
"166",0.297892742686801
"167",1.78505613737636
"168",2.79795678456624
"169",0.542789260546366
"170",0.987058230572277
"171",0.750318358341853
"172",2.24147727754381
"173",1.02063745922512
"174",0.0893249114354451
"175",3.95522793134054
"176",0.279928492175208
"177",0.330490880542331
"178",1.62285089492798
"179",4.8536745707194
"180",1.76542546682888
"181",0.284105102221171
"182",5.12816047668457
"183",2.27068456013997
"184",2.38276555803087
"185",9.15044742160373
"186",5.98060925801595
"187",4.4556753370497
"188",1.40659968058268
"189",0.117865703172154
"190",0.307633625136481
"191",2.02034144931369
"192",0
"193",0
"194",0
"195",0
"196",1.51615064673954
"197",0.0575340588887533
"198",0.332921100987328
"199",0.0694733709096909
"200",0
"201",0
"202",0
"203",0.218540218141344
"204",0
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0
"212",1.70066176520454
"213",0.0231920215818617
"214",0.49535204966863
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0.468825790617201
"224",9.89928860134549
"225",7.09611659579807
"226",8.54095374213325
"227",0
"228",0
"229",0.529616567823622
"230",4.82089074452718
"231",4.38512028588189
"232",0.484161496162415
"233",0
"234",0.147302865982056
"235",3.19282515843709
"236",0.383703562948439
"237",2.07521796226501
"238",0
"239",0.693405257331
"240",0.753483984205458
"241",0
"242",0
"243",0
"244",0
