"","x"
"1",0.305734279388982
"2",0.255314429253211
"3",0.191864217682163
"4",0.297017365432645
"5",0.535638952212466
"6",0.295151238357785
"7",0.148848471662846
"8",0.0446988061156007
"9",0.107237095387287
"10",0.184629422771907
"11",0.705171666687722
"12",0.601937790313415
"13",0.197714994098224
"14",0.25101856500458
"15",0.312902560012542
"16",0.27703214083514
"17",0.683327496074035
"18",0.948123053505593
"19",0.963936596158641
"20",0.844395132618254
"21",0.514004667410897
"22",0.822999177439747
"23",0.754545199767529
"24",0.288656394553705
"25",0.286002840469221
"26",0.395168391079301
"27",0.224443697007846
"28",0.288466744287891
"29",0.39278055345562
"30",0.114559853614711
"31",0.406163008825518
"32",0.589424980763574
"33",0.533969241505189
"34",0.588930722179082
"35",0.258416853239319
"36",0.269639808530356
"37",0.443156018515633
"38",0.40719050713998
"39",0.146164004703619
"40",0.32407972276245
"41",0.147832350582612
"42",0.179968283750906
"43",0.233262197371276
"44",0.310030971093576
"45",0.340813730924919
"46",0.291878881680017
"47",0.170553337411483
"48",0.362824736882088
"49",0.594729663651975
"50",0.959063379377974
"51",0.914598576939725
"52",0.651563647172504
"53",0.800144152791206
"54",0.359653539325429
"55",0.407567336883245
"56",0.6952897941522
"57",0.695721672896746
"58",0.663517804526834
"59",0.463569559350272
"60",1.0093977422104
"61",0.981203219656061
"62",1.0564096961809
"63",2.04034406329849
"64",1.51102045457912
"65",1.36286786503142
"66",1.22897806934565
"67",1.20607334309111
"68",1.16492356686389
"69",1.23892497608426
"70",0.941633505295259
"71",1.2544327992609
"72",1.46715632369643
"73",1.348224971397
"74",1.06277906461468
"75",1.44846596090001
"76",1.97659364108712
"77",1.92759829057108
"78",2.07376109837348
"79",2.1482438167548
"80",1.64675159277996
"81",2.06796079422726
"82",2.18631569008152
"83",2.13537947726838
"84",2.42687565330592
"85",1.67558080510328
"86",1.47680261785524
"87",2.42577664533883
"88",2.98516621361373
"89",2.75664724451336
"90",3.10469020851258
"91",2.63262955419315
"92",2.29090259716775
"93",1.56833680545012
"94",1.65507083432131
"95",1.66025854701836
"96",1.95495299701158
"97",2.78954838188154
"98",2.28598848921521
"99",2.2255613460478
"100",2.71975928299854
"101",1.95301627537796
"102",1.51281943684324
"103",1.4242336079966
"104",2.5966525815776
"105",3.47682762136199
"106",3.16360617834768
"107",3.42562883378504
"108",3.46947295038977
"109",2.73023743698207
"110",3.27591263411752
"111",2.47624842095676
"112",2.93597691056374
"113",2.75606209549784
"114",2.6277409897769
"115",1.92236952322022
"116",1.68587447310269
"117",1.81632489743518
"118",1.5275913216364
"119",1.89871166110159
"120",2.71861564830746
"121",2.41215983772548
"122",2.37104553343183
"123",1.75774909954346
"124",1.27729836413907
"125",2.60532294023347
"126",3.49568645304351
"127",2.04371658054716
"128",2.98930201086973
"129",2.85195632089521
"130",2.90050953590867
"131",3.15652229611195
"132",3.05161082890786
"133",2.59942137789802
"134",2.20862981579853
"135",3.27488653799634
"136",3.50595366395764
"137",3.43118853986802
"138",5.22504939897809
"139",3.20502093394332
"140",2.51380077322778
"141",2.52720667764378
"142",2.00767728317932
"143",1.96439655226279
"144",1.43462853908299
"145",1.14792244373049
"146",3.01072368466739
"147",2.83263017034996
"148",2.05712991476341
"149",2.49743365150072
"150",2.4815314399171
"151",2.52251565050085
"152",2.36571126901022
"153",2.02615925666205
"154",3.25737554922447
"155",3.29221922895055
"156",3.39765253319391
"157",2.23578351003717
"158",2.29435170834738
"159",2.26465729080267
"160",2.57950760900478
"161",2.43329580410601
"162",2.78374292942477
"163",2.59694565718257
"164",1.58601052232927
"165",1.74820625401847
"166",1.02131140707272
"167",1.71889454374069
"168",2.52187069433108
"169",4.10519414351413
"170",2.10436614830963
"171",1.79331320854882
"172",1.27751859131427
"173",1.09281607562232
"174",1.21194554181267
"175",1.40556656150187
"176",1.22789293154497
"177",1.25058403103012
"178",1.11836235323857
"179",0.997134918875045
"180",0.373054228993863
"181",0.142690484972733
"182",0.132815485549682
"183",0.13980021719451
"184",0.378246885489757
"185",0.257923100706903
"186",0.262293724598485
"187",0.381937190218198
"188",0.104929012662116
"189",0.16734440514121
"190",0.138398143147262
"191",0.298503019699429
"192",0.248742982307505
"193",0.365337082104901
"194",0.421906403620935
"195",0.524908151824756
"196",0.601982246013318
"197",0.28012002090459
"198",0.284725282260169
"199",0.264668448772918
"200",0.27592500250486
"201",0.108295731331181
"202",0.138523327504685
"203",0.1596298361818
"204",0.148009751206614
"205",0.379943800961239
"206",0.523050421936276
"207",0.61060405402152
"208",0.306396059619603
"209",0.419725085269984
"210",0.376816877813011
"211",0.384244819293069
"212",0.133135506124836
"213",0.484836601548725
"214",0.188186994921432
"215",0.162973288071676
"216",0.57228804943105
"217",0.320513425935557
"218",0.531333656528199
"219",0.233027067301758
"220",0.263331091440754
"221",0.368058633941225
"222",0.181887159039414
"223",0.097450345287438
"224",0.0136313088539856
"225",0.236386949561928
"226",0.0237095184711899
"227",0.0300175514319249
"228",0.0468384890760151
"229",0.0694423683854037
"230",0.0777081851550399
"231",0.0800974849407234
"232",0.0295343672903215
"233",0.00175699097412672
"234",0.00130711466356355
"235",0.000141285268732641
"236",0
"237",0
"238",0.000740180321373612
"239",0.0953550680902817
"240",0.387076845066475
"241",0.559885744353905
"242",0.374827293978489
"243",0.136499806912148
"244",0.122301609058627
