"","x"
"1",6.79054635763168
"2",0.0669462829828262
"3",0.630740582942963
"4",3.34531906247139
"5",2.89152720570564
"6",0
"7",5.41699826717377
"8",16.1322605609894
"9",3.0373150408268
"10",0.576736323535442
"11",0.30062560364604
"12",0.0299176964908838
"13",0
"14",4.23556512594223
"15",0.0635750964283943
"16",2.68407547473907
"17",0.731233309954405
"18",19.7630791664124
"19",0.857106082141399
"20",3.84291476011276
"21",6.55311542749405
"22",1.54578184336424
"23",12.7414813041687
"24",7.60319864749908
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0.195588976144791
"31",15.4906346797943
"32",15.9057233333588
"33",0
"34",0.982992120087147
"35",1.03432453051209
"36",5.63931453227997
"37",3.84219819307327
"38",2.98263749480247
"39",0.3925591558218
"40",41.4946479797363
"41",8.57661205530167
"42",2.93256294727325
"43",4.4647701382637
"44",9.07431495189667
"45",0.121296145021915
"46",0.0551853142678738
"47",8.55654633045197
"48",0.325657330453396
"49",0.211444143205881
"50",0.0293362718075514
"51",4.70079952478409
"52",0
"53",0.044148251414299
"54",1.16296052932739
"55",1.22637665271759
"56",24.4183857440948
"57",17.8048512935638
"58",3.32152634859085
"59",1.42175208777189
"60",0.386297196149826
"61",2.78820115327835
"62",0.5826346129179
"63",1.67201715707779
"64",3.10570147633553
"65",0.088296502828598
"66",0.44148251414299
"67",12.7573833465576
"68",15.019421339035
"69",0.671674907207489
"70",3.08863182365894
"71",0.803376607596874
"72",10.9854836463928
"73",21.9134767055511
"74",11.0309376716614
"75",13.9923965930939
"76",2.33467888832092
"77",5.89681513607502
"78",2.12787932902575
"79",0.0962650552392006
"80",0.740546315908432
"81",2.43236549943686
"82",1.18299904093146
"83",2.40847937762737
"84",0
"85",7.18761271238327
"86",20.5101586580276
"87",0.710003137588501
"88",0.828114118427038
"89",0.960769560188055
"90",5.40352845191956
"91",18.1825158596039
"92",29.2092370986938
"93",15.3955169916153
"94",16.7570331096649
"95",11.2927587032318
"96",1.98009476065636
"97",0.22920760512352
"98",12.4635698795319
"99",19.7602925300598
"100",5.24807664752007
"101",16.4872028827667
"102",1.83686262369156
"103",5.45584613084793
"104",0.271608579903841
"105",1.0311331897974
"106",2.26516851782799
"107",22.7587604522705
"108",0.355702310800552
"109",6.29489362239838
"110",1.78059457615018
"111",0
"112",0.0821521729230881
"113",11.3487954139709
"114",9.79462665319443
"115",0
"116",0.366318438202143
"117",18.587025642395
"118",74.7225294113159
"119",9.61605632305145
"120",46.1501617431641
"121",21.6585900783539
"122",4.16232579946518
"123",21.2856597900391
"124",1.33272674679756
"125",14.9522914886475
"126",3.48022240400314
"127",12.5591831207275
"128",3.18841509521008
"129",17.2010872364044
"130",2.67151609063148
"131",10.8520390987396
"132",5.91596531867981
"133",2.25741443037987
"134",1.68831112980843
"135",12.7942217588425
"136",26.5807847976685
"137",1.4817908257246
"138",6.06401419639587
"139",27.0217609405518
"140",8.74363142251968
"141",11.3307368755341
"142",14.2743895053864
"143",21.066014289856
"144",2.55173289775848
"145",8.08491080999374
"146",0.994672998785973
"147",0.974610574543476
"148",0.96325309574604
"149",26.6834897994995
"150",0.14786784350872
"151",0
"152",24.1560883522034
"153",0.796655133366585
"154",0.182111531496048
"155",0
"156",2.50981065630913
"157",0
"158",2.20461073517799
"159",15.0958616733551
"160",1.94038268923759
"161",0
"162",0.0275926571339369
"163",14.1302993297577
"164",10.7301026582718
"165",0
"166",0
"167",0
"168",0.320074826478958
"169",0.106667630374432
"170",0.485204823315144
"171",1.18170277774334
"172",3.61937659978867
"173",0.521497748792171
"174",0.155178390443325
"175",45.8411564826965
"176",5.02569261193275
"177",27.8071594238281
"178",5.4190439581871
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0.199268218129873
"187",3.31225085258484
"188",0.957667320966721
"189",1.93788071721792
"190",28.2965388298035
"191",53.6849317550659
"192",40.2626209259033
"193",0.213331613689661
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0.998506501317024
"201",13.0389239788055
"202",0
"203",0
"204",0
"205",0
"206",0.064598374068737
"207",0
"208",0
"209",0
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",1.47119168937206
"230",4.60170775651932
"231",0.364249616861343
"232",0.0974424444139004
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
