"","x"
"1",0
"2",0
"3",0
"4",0.299613803625107
"5",0
"6",0
"7",0.790127132087946
"8",0.824480563402176
"9",0
"10",2.45668612420559
"11",1.60587084293365
"12",0.0641641095280647
"13",0.809927998110652
"14",0
"15",24.1069917678833
"16",1.54626342654228
"17",5.98003160953522
"18",3.32896742224693
"19",11.3338980674744
"20",11.0464169979095
"21",1.52753442525864
"22",2.12717151641846
"23",8.49613118171692
"24",0.406165510416031
"25",1.11663010716438
"26",1.80552208423615
"27",5.81681334972382
"28",13.3423843383789
"29",2.52105429768562
"30",9.08740729093552
"31",6.25664806365967
"32",26.4765095710754
"33",15.925785779953
"34",0.210315212607384
"35",0.998248882591724
"36",16.1857011318207
"37",24.1250281333923
"38",16.2583048343658
"39",19.1059935092926
"40",31.029983997345
"41",35.7686371803284
"42",8.87669777870178
"43",34.0175948143005
"44",5.92145276069641
"45",0.063428670167923
"46",1.26196683198214
"47",5.18680134415627
"48",4.40891921520233
"49",8.33269345760345
"50",3.59228840470314
"51",1.44054088369012
"52",0.0317143350839615
"53",11.0889500379562
"54",0.636134311556816
"55",0.14099401421845
"56",0
"57",2.56233525276184
"58",4.00107157230377
"59",15.6798849105835
"60",30.4730916023254
"61",5.69703960418701
"62",1.44214613735676
"63",0.603116378188133
"64",4.08633148670197
"65",20.5982484817505
"66",20.8613140583038
"67",3.93147909641266
"68",5.51918119192123
"69",1.71455325186253
"70",6.55946201086044
"71",0.205308392643929
"72",0
"73",0
"74",0
"75",0.121432170271873
"76",1.32168228924274
"77",3.48213919997215
"78",0.0286623872816563
"79",0.362687829881907
"80",2.34014528989792
"81",4.96633762121201
"82",7.56273725256324
"83",3.24020174145699
"84",65.1140785217285
"85",3.48872008919716
"86",31.5137295722961
"87",27.4460787773132
"88",34.6716718673706
"89",8.57561033964157
"90",3.56120133399963
"91",5.93066000938416
"92",0.141111087054014
"93",2.62032905220985
"94",0.586905114352703
"95",31.4348945617676
"96",1.28799317032099
"97",0.770621739327908
"98",12.4113343954086
"99",3.78445464372635
"100",2.13657164573669
"101",6.89727556705475
"102",2.48611031472683
"103",1.79998683929443
"104",0.158852122724056
"105",13.392996430397
"106",17.4285063743591
"107",6.35037136077881
"108",0.566823028028011
"109",0.439633779227734
"110",2.29745762050152
"111",32.7401151657104
"112",12.079176068306
"113",30.4536948204041
"114",0.879485733807087
"115",3.21903306245804
"116",0.500333651900291
"117",7.61510902643204
"118",3.16281539201736
"119",23.1387691497803
"120",1.46076971292496
"121",0
"122",9.54957383871078
"123",0.0317143350839615
"124",3.03692293167114
"125",2.24076586961746
"126",0.603491693735123
"127",0.183886915445328
"128",16.3104748725891
"129",15.1437146663666
"130",12.1815640926361
"131",1.32935073971748
"132",7.06929272413254
"133",7.41615468263626
"134",15.8358144760132
"135",0.115172684192657
"136",12.4206699132919
"137",12.470823764801
"138",7.67264747619629
"139",5.92666345089674
"140",0.545676235109568
"141",4.99549114704132
"142",0
"143",1.32191487774253
"144",6.50926232337952
"145",2.15532739460468
"146",0.885470639914274
"147",1.08314842358232
"148",4.75051075220108
"149",45.995174407959
"150",4.1281816214323
"151",13.6445250511169
"152",1.23268935084343
"153",0.73889485001564
"154",6.2514785528183
"155",1.63575598224998
"156",1.45296420156956
"157",19.210813999176
"158",24.7130951881409
"159",4.30791953206062
"160",3.57052262127399
"161",0.339954704046249
"162",0.0257331151515245
"163",0.231530472636223
"164",1.04035852104425
"165",4.9312256872654
"166",0
"167",0
"168",0.744172476232052
"169",14.4323527812958
"170",0
"171",2.1091244071722
"172",0.14070625603199
"173",1.05369439721107
"174",28.9187512397766
"175",0.21365387737751
"176",3.09227105975151
"177",5.01593852043152
"178",10.108659863472
"179",1.15412956476212
"180",15.1344997882843
"181",0
"182",21.8118286132812
"183",5.14586681127548
"184",0.584169916808605
"185",0
"186",0
"187",42.6479153633118
"188",5.70045685768127
"189",68.8021373748779
"190",13.858704328537
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",0.0311578121036291
"198",0
"199",0.344881027936935
"200",2.82767883315682
"201",0
"202",7.72385454177856
"203",0
"204",3.1984608322382
"205",0.309396170079708
"206",0.0734050795435905
"207",1.68896399438381
"208",0.982829295098782
"209",1.90398675575852
"210",0
"211",2.85434478521347
"212",1.2869134247303
"213",0.314111232757568
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
