"","x"
"1",0.540127197901408
"2",0.0566657099458906
"3",0
"4",0.132322628630532
"5",0
"6",0.00695323480500115
"7",0
"8",0.0482436041037242
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0.0205502544840177
"16",0.0430011870132552
"17",0.0708602216508653
"18",0.0729866158631113
"19",0.0340039355887307
"20",7.15870074431102
"21",6.55643998384476
"22",3.93691560071376
"23",4.83460207415952
"24",2.25310878985458
"25",1.34833026768433
"26",1.68554700563351
"27",0.193093569742309
"28",0.0417667503158251
"29",0.321081954240799
"30",0.0973483476373884
"31",0.673055898812082
"32",0.869010910226239
"33",0.460118176539739
"34",0.557030081748962
"35",5.12638409584761
"36",0.829293474720584
"37",1.43207731015152
"38",2.81087431891097
"39",1.95118296345075
"40",6.77027186602354
"41",2.5853605820073
"42",0.0231774515575833
"43",0.609694816006555
"44",0.207811914549934
"45",1.20603555515409
"46",14.0991171194447
"47",0.762923595143689
"48",2.16864427791701
"49",5.05243686884642
"50",20.9578821741872
"51",1.96514980453584
"52",21.6663366529677
"53",0.0591074118183719
"54",0.401487721833918
"55",1.14469730357329
"56",0.0173830880059136
"57",0.261443028681808
"58",2.79136445009046
"59",3.8767143137753
"60",4.01678702566359
"61",1.62155619296763
"62",12.6355955852403
"63",1.68003850844171
"64",0.0548515753613578
"65",0.0386299232641856
"66",0.528699069056246
"67",2.22883257385757
"68",1.93554286758105
"69",1.14057038558854
"70",1.08388467025426
"71",1.48073166112105
"72",7.18960091339217
"73",14.5255857037173
"74",6.16217034326659
"75",6.59396954112583
"76",3.86214275095198
"77",2.33360126995378
"78",1.7855355789264
"79",4.27489222702053
"80",6.6505900417765
"81",0.416208856470055
"82",1.12235485480891
"83",0.207091221213341
"84",0.0066971653037601
"85",0.13067579931683
"86",0.0993685801823934
"87",0.395301397310363
"88",1.96910271942616
"89",0.916808479858769
"90",1.63938293548094
"91",1.39921361770895
"92",1.22106848706802
"93",1.1335075656573
"94",1.64301553153329
"95",1.91740564207236
"96",1.04093672401375
"97",3.27444221244918
"98",1.49568224524458
"99",0.634702778524823
"100",1.04703004633387
"101",3.14448098656204
"102",0.207465086546209
"103",0.317774667839209
"104",0.370930547515551
"105",1.04179619285795
"106",2.16417855587271
"107",4.88216289637817
"108",1.65864580820004
"109",2.82871560934517
"110",0.63149852703015
"111",1.07439745366573
"112",0.285507690327035
"113",0.39141792025831
"114",0.294605246434609
"115",0.0820501541097959
"116",0.16316955420706
"117",0.0358794113000234
"118",0.164919172061814
"119",0.529796530803045
"120",0.543090311851766
"121",2.34622337834703
"122",5.55738253585166
"123",5.04060456487868
"124",1.22187013998628
"125",0.108336416549153
"126",0.202338093519211
"127",0.755345206542148
"128",0.15862970766094
"129",0.416338113364246
"130",0.537962392303679
"131",0.647944103678068
"132",0.628176321420405
"133",0.214710261755519
"134",1.08238792535332
"135",0.15160168574916
"136",0.946097234802114
"137",31.7197362807062
"138",4.13993573395742
"139",16.4741312454144
"140",5.10210414048698
"141",3.33465658542183
"142",1.60252166895403
"143",3.86524406307273
"144",18.1168065554566
"145",6.89202712674936
"146",1.50000541309516
"147",3.66448710494571
"148",2.00030670215686
"149",1.43901987804307
"150",0.756507638427946
"151",0.0749201741483476
"152",0.464887935585446
"153",3.77587620913982
"154",8.6358432745768
"155",8.03599363234308
"156",1.50242642983794
"157",1.3878392852015
"158",1.02496363189485
"159",2.0223741374082
"160",1.95897636413574
"161",0.969984072860744
"162",0.0400773836506738
"163",0.149156644609239
"164",0.168212580680847
"165",3.32250743259986
"166",2.24532848166095
"167",36.0159423920843
"168",3.56260822117329
"169",20.7503980505798
"170",4.78266731732421
"171",15.3991976458993
"172",15.3038735295335
"173",20.4613925675551
"174",10.1245611591472
"175",11.0749313972063
"176",7.09559352795283
"177",20.3765440848139
"178",7.47167241473993
"179",1.02149249000682
"180",1.97974604666233
"181",2.83693150199122
"182",2.49248254365391
"183",5.53877200103468
"184",4.52762674325042
"185",4.96899396330118
"186",3.56124114526643
"187",0.779961925082737
"188",0.206674153606097
"189",0.897252319918738
"190",0.0292601174778408
"191",0.18869816346301
"192",0.161535484095414
"193",1.21364877174298
"194",4.25112031085624
"195",2.17166427539455
"196",9.48568659441339
"197",1.30673379401366
"198",1.71368367506398
"199",0.315455949968762
"200",0.0283121453391181
"201",0.0288587662908766
"202",0.0283121453391181
"203",0.0774401967724164
"204",0.0362359358204736
"205",0.601518944899241
"206",0.136016162236532
"207",0.446666675143772
"208",0.0441669464111328
"209",0.0592829532093472
"210",0.151386487483978
"211",0.224740575750669
"212",3.8394084278908
"213",0.74795730776257
"214",0.927238155156374
"215",0.744717403915193
"216",0.515317783090803
"217",0.262561885846986
"218",2.65517938401964
"219",6.8007643410729
"220",2.93304036226538
"221",4.53958158906963
"222",6.7815477543407
"223",13.3367030787799
"224",10.0357110039228
"225",4.67979447816809
"226",1.32754078101781
"227",0.173957076337602
"228",1.03323986033599
"229",7.9935541835924
"230",0.689367281148831
"231",4.10331117659807
"232",4.92905176596509
"233",3.23035430792305
"234",2.83897259599633
"235",1.09609927137693
"236",1.52434789439042
"237",0.590848841435379
"238",0.711261410845651
"239",3.18273801422781
"240",0.617305304606756
"241",1.69821723037296
"242",0.154116892814636
"243",0.188534642590417
"244",0.279582877291573
