"","x"
"1",3.81324061635468
"2",1.33247119113803
"3",3.05912797417906
"4",0.46727226111624
"5",0
"6",1.35499114063051
"7",0.174172791590293
"8",0.0524045117199421
"9",0
"10",0.0397436079051759
"11",0
"12",0
"13",0
"14",0
"15",0
"16",8.47072267300553
"17",0.0191504819525613
"18",0.189965867996216
"19",0.100460519062148
"20",0.575649109399981
"21",0.323722853594356
"22",0.134209083186256
"23",2.38305704179737
"24",2.79652167658011
"25",1.88750051955382
"26",1.02541022052368
"27",0.846188501351409
"28",0.781497121353944
"29",3.23955408318175
"30",0.520923782057232
"31",0
"32",0
"33",0.11746162308587
"34",3.28284281806813
"35",2.34081814703014
"36",1.34026234017478
"37",0.566302917732133
"38",0
"39",2.92271772656176
"40",1.40353441486756
"41",5.53746510859993
"42",4.10867358148098
"43",0.675332612875435
"44",0.414898143212001
"45",0
"46",0.00125817962818676
"47",0
"48",0.80773774733146
"49",3.9440654690067
"50",1.70922678361336
"51",10.0174214361442
"52",0.00846279793315464
"53",9.12658334092961
"54",0.051610286699401
"55",0
"56",0.459884608123038
"57",10.475564630164
"58",4.41609714594152
"59",8.0809776953525
"60",0.986036727246311
"61",11.7356699029605
"62",23.670224285788
"63",3.7137392161621
"64",3.56030748287837
"65",2.29649786079923
"66",0.862622247801887
"67",0.0861978431542714
"68",6.42102720364928
"69",2.53406690234939
"70",0.105292599731021
"71",0.0406706184148788
"72",0.498237524595526
"73",1.63026119164295
"74",0.0883420719040765
"75",0.428513449430466
"76",0.235619085944361
"77",0.510200878149933
"78",0.319717419230276
"79",0.421526941574282
"80",0.208535548547904
"81",0.445912559247679
"82",0.308215222093794
"83",0.263503541880184
"84",1.63383872674571
"85",0.436962348719438
"86",1.50082264923387
"87",1.84567571630081
"88",2.31182781631748
"89",0.547163246240881
"90",2.69788779401117
"91",0.187435335748725
"92",0.151614052057266
"93",0.906508045891921
"94",2.49747834652662
"95",2.01222142204642
"96",0.603625701781776
"97",0.669398445387681
"98",3.48616277078788
"99",0.431075285623471
"100",0.582967407090796
"101",2.37157790751921
"102",5.7976716571384
"103",1.5863686952326
"104",0.982732055253453
"105",1.44987207386229
"106",0.657276032119989
"107",1.80487208465735
"108",2.24847538694739
"109",2.0186180540257
"110",1.64218665982286
"111",8.1628461751673
"112",2.62293472041686
"113",1.19274941285451
"114",3.49763428775801
"115",1.45059985079699
"116",1.19115115006765
"117",0.52028825821148
"118",0.432174272504118
"119",2.31542718360821
"120",1.3220716620485
"121",0.102398026320669
"122",0.377003202504582
"123",0.52638862149583
"124",2.17894018358654
"125",0.850741775582234
"126",2.33871749821636
"127",3.67519875210192
"128",2.10239054179854
"129",0.688979631000095
"130",0.830676826337973
"131",1.40857594725158
"132",1.53855706767903
"133",2.62205397089322
"134",7.06055725398991
"135",0.457258668210771
"136",4.48533300393158
"137",7.21291443506877
"138",5.40871030953195
"139",8.17812595499886
"140",1.64378160668744
"141",1.07993194543653
"142",0.254344139910407
"143",1.36746710116665
"144",0.774161096331146
"145",0.446486352052954
"146",0.851440518928899
"147",1.21977898867594
"148",0.426927756849262
"149",0.485053213437398
"150",0.124326238284508
"151",2.41594021353457
"152",6.86403217067321
"153",10.2180676848524
"154",11.9360015925434
"155",9.15759081004394
"156",22.1135654436217
"157",11.2647467037042
"158",1.36970397151179
"159",6.57819985176126
"160",7.33675723506345
"161",10.0435246056981
"162",21.3232598616017
"163",5.98917283548249
"164",18.7624756081237
"165",14.8499006254805
"166",27.4166218426492
"167",11.7021938511067
"168",11.7511515859101
"169",4.31543018238412
"170",2.38174429867003
"171",4.365252376265
"172",1.61558070952694
"173",0.971566177656253
"174",1.44747600422965
"175",0.741617187692059
"176",0.0411943039960331
"177",0.0198209219508701
"178",0.114541560080316
"179",0.402559498780304
"180",0.766117577420341
"181",0.0458475212256114
"182",0.0316987969809108
"183",0.0956697644458877
"184",1.31818358542191
"185",2.75178969154755
"186",8.73364786969291
"187",0.853850905100505
"188",0.090483010891411
"189",0.223658177504937
"190",4.5738742750552
"191",10.9301676652498
"192",16.2084859266049
"193",2.36962024279767
"194",0.200936976489094
"195",0.0576034016079373
"196",0.19552083272073
"197",0.449529544512431
"198",2.3368883540233
"199",9.10179991556539
"200",4.14313756384783
"201",0.423388457298279
"202",1.1102699312071
"203",11.5913234891991
"204",7.60390762860576
"205",8.22772604003549
"206",10.5501090579563
"207",7.23944409158495
"208",6.83873326033354
"209",7.08832682304912
"210",1.0530456751585
"211",1.47050236579445
"212",2.79703263640404
"213",0.27968667447567
"214",0.00309656485915184
"215",0
"216",1.43056334389581
"217",2.88439363944862
"218",3.84503839876917
"219",1.65950186053912
"220",0.209248649742868
"221",0.0183262275324927
"222",0.0183262275324927
"223",0
"224",0
"225",0
"226",0
"227",0.0306719704634613
"228",0
"229",0
"230",0.183660451074441
"231",21.1941330115
"232",1.67988615963194
"233",4.13302526507113
"234",0
"235",0
"236",0
"237",1.46691261066331
"238",7.59367679473427
"239",1.40475138127804
"240",1.40716383308172
"241",0.116126571761237
"242",0.00394826581080755
"243",0
"244",0
